dispnum,ord_incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version,incidnum
4022,4022055,13,3,1998,13,3,1998,1,0,0,0,7,3,1,5,4022058
4022,4022056,13,3,1998,13,3,1998,1,101,0,0,12,3,1,5,4022059
4022,4022057,22,6,1998,9,9,1998,80,0,0,0,8,3,2,5,4022060
4022,4022058,22,6,1998,22,6,1998,1,-9,0,0,12,3,1,5,4022061
4022,4022059,-9,7,1998,-9,7,1998,-9,-9,0,0,11,3,2,5,4022062
4022,4022060,12,7,1998,12,7,1998,1,0,0,0,12,3,1,5,4022063
4022,4022061,12,7,1998,20,7,1998,9,50,0,0,8,3,1,5,4022064
4022,4022062,31,8,1998,31,8,1998,1,3,0,0,7,3,1,5,4022065
4022,4022063,3,9,1998,-9,9,1998,-9,0,0,0,8,3,1,5,4022066
4022,4022064,3,9,1998,-9,9,1998,-9,106,0,0,7,3,3,5,4022067
4022,4022065,18,12,1998,18,12,1998,1,0,-9,-9,17,4,1,5,4022068
4022,4022066,18,12,1998,-9,12,1998,-9,170,0,0,8,3,2,5,4022069
4022,4022067,6,6,1999,-9,6,1999,-9,1,0,0,12,3,1,5,4022070
4022,4022068,7,6,1999,-9,6,1999,-9,4,0,0,7,3,1,5,4022071
4022,4022069,11,6,1999,11,6,1999,1,0,-9,-9,16,4,1,5,4022072
4022,4022070,11,6,1999,11,6,1999,1,0,0,0,1,2,1,5,4022073
4022,4022071,11,6,1999,28,6,1999,18,4,0,0,8,3,1,5,4022074
4022,4022072,15,6,1999,15,6,1999,1,80,2,-9,17,4,1,5,4022075
4022,4022073,3,9,1999,3,9,1999,1,-9,0,0,1,2,1,5,4022076
4023,4023001,-9,1,1993,-9,1,1993,-9,-9,0,0,8,3,1,5,4023001
4024,4024001,16,4,1994,28,4,1994,13,-9,0,0,7,3,1,5,4024001
4026,4026001,4,9,1996,6,9,1996,3,-9,0,0,7,3,1,5,4026001
4027,4027001,-9,1,1995,-9,1,1995,-9,-9,0,0,15,4,1,5,4027001
4027,4027002,22,2,1995,22,2,1995,1,31,0,0,7,3,1,5,4027002
4027,4027003,25,3,1995,25,3,1995,1,49,0,0,15,4,1,5,4027003
4027,4027004,13,5,1995,13,5,1995,1,0,0,0,7,3,1,5,4027004
4027,4027005,13,5,1995,13,5,1995,1,-9,0,0,7,3,1,5,4027005
4028,4028001,-9,12,1996,-9,12,1996,-9,-9,0,0,11,3,1,5,4028001
4028,4028002,23,4,1997,-9,5,1997,-9,2,0,0,7,3,1,5,4028002
4028,4028003,25,4,1997,-9,5,1997,-9,3,0,0,7,3,1,5,4028003
4028,4028004,28,4,1997,28,4,1997,1,2,0,0,11,3,1,5,4028004
4028,4028005,30,4,1997,-9,5,1997,-9,0,0,0,8,3,1,5,4028005
4028,4028006,30,4,1997,-9,5,1997,-9,27,0,0,7,3,1,5,4028006
4028,4028007,27,5,1997,-9,5,1997,-9,-9,0,0,15,4,1,5,4028007
4028,4028008,-9,6,1997,-9,6,1997,-9,-9,0,0,7,3,1,5,4028008
4028,4028009,20,6,1997,20,6,1997,1,-9,0,0,7,3,1,5,4028009
4028,4028010,-9,7,1997,23,9,1997,-9,-9,0,0,15,4,1,5,4028010
4029,4029001,-9,8,1993,-9,8,1993,-9,-9,0,0,7,3,1,5,4029001
4030,4030001,-9,5,1994,-9,5,1994,-9,-9,0,0,7,3,1,5,4030001
4030,4030002,-9,7,1994,-9,7,1994,-9,-9,0,0,13,4,1,5,4030002
4030,4030003,2,7,1994,2,7,1994,1,-9,0,0,15,4,1,5,4030003
4030,4030004,-9,8,1994,-9,8,1994,-9,-9,0,0,7,3,1,5,4030004
4031,4031001,7,3,1995,16,4,1995,41,0,0,0,7,3,1,5,4031001
4031,4031002,7,3,1995,16,4,1995,41,1,0,0,7,3,1,5,4031002
4031,4031003,8,3,1995,8,3,1995,1,1,0,0,1,2,1,5,4031003
4031,4031004,9,3,1995,17,3,1995,9,0,0,0,15,4,1,5,4031004
4031,4031005,9,3,1995,9,3,1995,1,0,0,0,16,4,1,5,4031005
4031,4031006,9,3,1995,16,3,1995,8,5,0,0,15,4,1,5,4031006
4031,4031007,14,3,1995,14,3,1995,1,1,0,0,1,2,1,5,4031007
4031,4031008,15,3,1995,15,3,1995,1,11,0,0,1,2,1,5,4031008
4031,4031009,26,3,1995,26,3,1995,1,0,0,0,16,4,1,5,4031009
4031,4031010,26,3,1995,28,3,1995,3,1,0,0,7,3,1,5,4031010
4031,4031011,27,3,1995,16,4,1995,21,1,0,0,7,3,1,5,4031011
4031,4031012,28,3,1995,28,3,1995,1,15,0,0,1,2,1,5,4031013
4031,4031013,12,4,1995,16,4,1995,5,-9,0,0,7,3,1,5,4031015
4032,4032001,30,1,1993,30,1,1993,1,1,0,0,1,2,1,5,4032001
4035,4035001,-9,6,1994,-9,6,1994,-9,-9,0,0,12,3,1,5,4035001
4035,4035002,11,9,1994,30,9,1994,20,64,0,0,7,3,1,5,4035002
4035,4035003,14,11,1994,14,11,1994,1,-9,0,0,8,3,1,5,4035003
4038,4038001,22,1,1993,22,1,1993,1,76,0,0,1,2,1,5,4038001
4038,4038002,8,4,1993,8,4,1993,1,3,1,1,16,4,1,5,4038002
4038,4038003,11,4,1993,11,4,1993,1,-9,0,0,16,4,1,5,4038003
4039,4039001,14,10,1993,14,10,1993,1,-9,0,0,16,4,1,5,4039001
4040,4040001,8,6,1994,8,6,1994,1,-9,0,0,1,2,1,5,4040001
4040,4040002,-9,9,1994,-9,9,1994,-9,-9,0,0,4,2,1,5,4040002
4040,4040003,18,9,1994,18,9,1994,1,1,0,0,16,4,1,5,4040003
4040,4040004,19,9,1994,19,9,1994,1,30,0,0,4,2,1,5,4040004
4040,4040005,19,10,1994,23,10,1994,5,1,0,0,8,3,1,5,4040005
4040,4040006,20,10,1994,24,10,1994,5,21,0,0,4,2,1,5,4040006
4040,4040007,10,11,1994,20,11,1994,11,2,0,0,7,3,1,5,4040007
4040,4040008,12,11,1994,30,11,1994,19,5,0,0,10,3,1,5,4040008
4040,4040009,17,11,1994,17,11,1994,1,83,0,0,7,3,1,5,4040009
4040,4040010,8,2,1995,8,2,1995,1,0,0,0,7,3,1,5,4040010
4040,4040011,8,2,1995,8,2,1995,1,113,0,0,12,3,1,5,4040011
4040,4040012,8,6,1995,8,6,1995,1,-9,0,0,7,3,1,5,4040013
4041,4041001,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,5,4041001
4041,4041002,-9,7,1994,-9,7,1994,-9,-9,0,0,17,4,1,5,4041002
4041,4041003,8,9,1994,8,9,1994,1,-9,0,0,11,3,1,5,4041003
4042,4042001,26,11,1993,-9,7,1994,-9,124,0,0,15,4,1,5,4042001
4042,4042002,30,3,1994,30,3,1994,1,66,0,0,7,3,1,5,4042002
4042,4042003,4,6,1994,4,6,1994,1,72,0,0,7,3,1,5,4042003
4042,4042004,15,8,1994,15,8,1994,1,0,0,0,15,4,1,5,4042004
4042,4042005,15,8,1994,15,8,1994,1,50,0,0,16,4,1,5,4042005
4042,4042006,4,10,1994,4,10,1994,1,170,0,0,16,4,1,5,4042006
4042,4042007,23,3,1995,23,3,1995,1,0,0,0,7,3,1,5,4042007
4042,4042008,23,3,1995,23,3,1995,1,12,0,0,12,3,1,5,4042008
4042,4042009,4,4,1995,4,4,1995,1,2,0,0,7,3,1,5,4042009
4042,4042010,6,4,1995,6,4,1995,1,34,0,0,7,3,1,5,4042010
4042,4042011,10,5,1995,11,5,1995,2,14,0,0,7,3,1,5,4042011
4042,4042012,24,5,1995,24,5,1995,1,126,0,0,7,3,1,5,4042012
4042,4042013,27,9,1995,-9,9,1995,-9,-9,0,0,15,4,1,5,4042013
4043,4043001,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,5,4043001
4043,4043002,-9,7,1993,-9,8,1993,-9,-9,0,0,12,3,1,5,4043002
4043,4043003,6,8,1993,6,8,1993,1,7,1,1,16,4,1,5,4043003
4043,4043004,13,8,1993,13,8,1993,1,3,0,0,12,3,1,5,4043004
4043,4043005,16,8,1993,16,8,1993,1,112,1,1,16,4,1,5,4043005
4043,4043006,6,12,1993,-9,12,1993,-9,89,0,0,11,3,1,5,4043006
4043,4043007,5,3,1994,5,3,1994,1,32,0,0,16,4,1,5,4043007
4043,4043008,6,4,1994,6,4,1994,1,127,0,0,11,3,1,5,4043008
4043,4043009,11,8,1994,11,8,1994,1,0,0,0,12,3,1,5,4043009
4043,4043010,11,8,1994,14,8,1994,4,-9,0,0,15,4,1,5,4043010
4045,4045001,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,5,4045001
4046,4046001,23,4,1994,28,4,1994,6,0,0,0,7,3,1,5,4046001
4046,4046002,23,4,1994,28,4,1994,6,-9,0,0,7,3,1,5,4046002
4046,4046003,-9,5,1994,-9,5,1994,-9,-9,0,0,12,3,1,5,4046003
4046,4046004,4,5,1994,5,5,1994,2,-9,0,0,11,3,1,5,4046004
4046,4046005,-9,6,1994,-9,6,1994,-9,-9,0,0,1,2,1,5,4046005
4046,4046006,13,6,1994,13,6,1994,1,-9,0,0,11,3,1,5,4046006
4048,4048001,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,5,4048001
4050,4050001,8,4,1994,8,4,1994,1,1,0,0,7,3,1,5,4050001
4050,4050002,9,4,1994,10,4,1994,2,0,0,0,7,3,1,5,4050002
4050,4050003,9,4,1994,10,4,1994,2,1,0,0,7,3,1,5,4050003
4050,4050004,10,4,1994,11,4,1994,-9,-9,0,0,15,4,1,5,4050004
4051,4051001,15,2,1993,15,2,1993,-9,-9,0,0,7,3,1,5,4051001
4052,4052001,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,5,4052001
4054,4054001,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,5,4054001
4054,4054002,-9,4,1993,-9,4,1993,-9,-9,0,0,1,2,2,5,4054002
4054,4054003,8,4,1993,8,4,1993,1,51,0,0,1,2,1,5,4054003
4054,4054004,29,5,1993,29,5,1993,1,-9,0,0,11,3,2,5,4054004
4054,4054005,-9,7,1993,-9,7,1993,-9,-9,-9,-9,16,4,1,5,4054005
4054,4054006,12,7,1993,22,7,1993,11,1,-9,-9,16,4,1,5,4054006
4054,4054007,13,7,1993,13,7,1993,1,0,1,-9,17,4,1,5,4054007
4054,4054008,13,7,1993,13,7,1993,1,4,1,-9,17,4,1,5,4054008
4054,4054009,17,7,1993,18,7,1993,2,0,-9,-9,16,4,1,5,4054009
4054,4054010,17,7,1993,18,7,1993,2,11,0,0,11,3,1,5,4054010
4054,4054011,28,7,1993,4,8,1993,8,0,-9,-9,16,4,1,5,4054011
4054,4054012,28,7,1993,28,7,1993,1,0,-9,-9,16,4,1,5,4054012
4054,4054013,28,7,1993,28,7,1993,1,0,0,0,1,2,1,5,4054013
4054,4054014,31,7,1993,1,8,1993,2,3,-9,-9,16,4,1,5,4054015
4054,4054015,3,8,1993,3,8,1993,1,4,-9,-9,16,4,1,5,4054016
4054,4054016,7,8,1993,7,8,1993,1,0,0,0,1,2,6,5,4054018
4054,4054017,7,8,1993,7,8,1993,1,6,0,0,11,3,4,5,4054019
4054,4054018,13,8,1993,13,8,1993,1,55,0,0,4,2,1,5,4054020
4054,4054019,7,10,1993,7,10,1993,1,137,0,0,1,2,5,5,4054021
4054,4054020,21,2,1994,21,2,1994,1,0,0,0,1,2,1,5,4054022
4054,4054021,21,2,1994,21,2,1994,1,-9,0,0,1,2,1,5,4054023
4055,4055001,31,12,1994,1,1,1995,2,9,0,0,16,4,1,5,4055001
4055,4055002,9,1,1995,9,1,1995,1,90,0,0,16,4,1,5,4055002
4055,4055003,9,4,1995,11,4,1995,3,1,0,0,16,4,1,5,4055003
4055,4055004,10,4,1995,10,4,1995,1,3,0,0,8,3,1,5,4055004
4055,4055005,13,4,1995,13,4,1995,1,7,0,0,16,4,1,5,4055005
4055,4055006,20,4,1995,20,4,1995,1,2,0,0,16,4,1,5,4055006
4055,4055007,22,4,1995,22,4,1995,1,-9,0,0,16,4,1,5,4055007
4055,4055008,-9,5,1995,-9,5,1995,-9,-9,0,0,11,3,1,5,4055008
4058,4058001,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,5,4058001
4060,4060001,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,5,4060001
4061,4061001,21,8,1995,21,8,1995,1,0,0,0,7,3,1,5,4061001
4061,4061002,21,8,1995,21,8,1995,1,-9,0,0,7,3,1,5,4061002
4062,4062001,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,5,4062001
4063,4063001,-9,9,1996,-9,9,1996,-9,-9,0,0,7,3,1,5,4063002
4063,4063002,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,5,4063001
4064,4064001,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,5,4064001
4064,4064002,11,7,1995,12,7,1995,2,5,0,0,7,3,1,5,4064002
4064,4064003,16,7,1995,17,7,1995,2,3,0,0,7,3,1,5,4064003
4064,4064004,19,7,1995,28,7,1995,10,2,0,0,8,3,1,5,4064004
4064,4064005,21,7,1995,28,7,1995,8,-9,0,0,7,3,1,5,4064005
4064,4064006,-9,8,1995,-9,8,1995,-9,-9,0,0,11,3,1,5,4064006
4064,4064007,15,8,1995,25,8,1995,11,0,0,0,7,3,1,5,4064007
4064,4064008,15,8,1995,15,8,1995,1,-9,0,0,8,3,1,5,4064008
4064,4064009,-9,9,1995,-9,9,1995,-9,-9,0,0,7,3,1,5,4064009
4064,4064010,21,10,1995,21,10,1995,1,33,0,0,1,2,1,5,4064010
4064,4064011,23,11,1995,23,11,1995,1,0,0,0,7,3,1,5,4064011
4064,4064012,23,11,1995,23,11,1995,1,8,0,0,8,3,1,5,4064012
4064,4064013,1,12,1995,1,12,1995,1,18,0,0,1,2,1,5,4064013
4064,4064014,19,12,1995,19,12,1995,1,-9,0,0,7,3,1,5,4064014
4064,4064015,-9,2,1996,-9,2,1996,-9,-9,0,0,7,3,1,5,4064015
4064,4064016,13,2,1996,-9,2,1996,-9,0,0,0,8,3,1,5,4064016
4064,4064017,13,2,1996,13,2,1996,1,-9,0,0,8,3,1,5,4064017
4064,4064018,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,5,4064018
4064,4064019,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,5,4064019
4064,4064020,8,3,1996,25,3,1996,18,0,0,0,8,3,1,5,4064021
4064,4064021,8,3,1996,25,3,1996,18,2,0,0,7,3,1,5,4064022
4064,4064022,10,3,1996,28,3,1996,19,-9,0,0,7,3,1,5,4064023
4065,4065001,23,8,1994,23,8,1994,1,0,0,0,7,3,1,5,4065001
4065,4065002,23,8,1994,23,8,1994,1,-9,0,0,7,3,1,5,4065002
4065,4065003,-9,10,1994,-9,10,1994,-9,-9,0,0,7,3,1,5,4065003
4066,4066001,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,5,4066001
4067,4067001,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,5,4067001
4068,4068001,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,5,4068001
4069,4069001,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,5,4069001
4071,4071001,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,5,4071001
4072,4072001,13,3,1993,13,3,1993,1,37,0,0,16,4,1,5,4072001
4072,4072002,19,4,1993,20,4,1993,2,25,0,0,16,4,1,5,4072002
4072,4072003,14,5,1993,14,5,1993,1,11,0,0,16,4,1,5,4072003
4072,4072004,25,5,1993,25,5,1993,1,0,-9,-9,16,4,1,5,4072004
4072,4072005,25,5,1993,25,5,1993,1,-9,0,0,16,4,1,5,4072005
4072,4072006,-9,6,1993,-9,6,1993,-9,-9,0,0,12,3,1,5,4072006
4072,4072007,24,6,1993,-9,6,1993,-9,27,0,0,11,3,1,5,4072007
4072,4072008,21,7,1993,25,7,1993,5,-9,-9,-9,16,4,1,5,4072008
4073,4073001,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,5,4073001
4075,4075001,5,3,1993,5,3,1993,1,31,-9,-9,17,4,1,5,4075001
4075,4075002,-9,4,1993,-9,4,1993,-9,-9,-9,-9,17,4,1,5,4075003
4075,4075003,4,4,1993,5,4,1993,2,-9,0,0,12,3,1,5,4075002
4076,4076001,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,5,4076001
4076,4076002,-9,7,1996,-9,7,1996,-9,-9,0,0,12,3,1,5,4076002
4076,4076003,-9,7,1996,-9,7,1996,-9,-9,-9,-9,16,4,1,5,4076003
4076,4076004,20,11,1996,29,11,1996,10,-9,0,0,12,3,1,5,4076004
4078,4078001,5,8,1994,6,8,1994,2,130,0,0,15,4,1,5,4078001
4078,4078002,13,12,1994,13,12,1994,1,39,0,0,12,3,1,5,4078002
4078,4078003,21,1,1995,23,1,1995,3,2,-9,-9,16,4,1,5,4078003
4078,4078004,23,1,1995,26,1,1995,4,7,0,0,8,3,1,5,4078004
4078,4078005,30,1,1995,30,1,1995,1,94,-9,-9,16,4,1,5,4078005
4078,4078006,4,5,1995,4,5,1995,1,97,0,0,1,2,1,5,4078006
4078,4078007,9,8,1995,12,8,1995,4,18,0,0,16,4,1,5,4078007
4078,4078008,27,8,1995,28,8,1995,2,73,-9,-9,16,4,1,5,4078008
4078,4078009,8,11,1995,8,11,1995,1,6,0,0,10,3,1,5,4078009
4078,4078010,14,11,1995,14,11,1995,1,-9,0,0,7,3,1,5,4078010
4078,4078011,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,5,4078011
4078,4078012,-9,12,1995,-9,12,1995,-9,-9,0,0,11,3,1,5,4078012
4078,4078013,-9,12,1995,-9,12,1995,-9,-9,0,0,16,4,1,5,4078013
4078,4078014,5,12,1995,5,12,1995,1,33,0,0,1,2,1,5,4078014
4078,4078015,7,1,1996,21,1,1996,15,25,0,0,16,4,1,5,4078015
4078,4078016,1,2,1996,23,2,1996,23,67,-9,-9,16,4,1,5,4078016
4078,4078017,8,4,1996,10,4,1996,3,52,0,0,16,4,1,5,4078017
4078,4078018,30,5,1996,1,6,1996,3,6,-9,-9,17,4,1,5,4078018
4078,4078019,5,6,1996,5,6,1996,1,109,0,0,1,2,1,5,4078019
4078,4078020,22,9,1996,22,9,1996,1,-9,-9,-9,16,4,1,5,4078020
4078,4078021,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,5,4078021
4078,4078022,8,1,1997,8,1,1997,1,26,0,0,12,3,1,5,4078022
4078,4078023,3,2,1997,3,2,1997,1,0,0,0,12,3,1,5,4078023
4078,4078024,3,2,1997,3,2,1997,1,26,0,0,16,4,1,5,4078024
4078,4078025,1,3,1997,1,3,1997,1,8,-9,-9,16,4,1,5,4078025
4078,4078026,9,3,1997,9,3,1997,1,6,0,0,17,4,1,5,4078026
4078,4078027,15,3,1997,15,3,1997,1,-9,0,0,10,3,1,5,4078027
4078,4078028,-9,4,1997,14,4,1997,-9,-9,0,0,12,3,1,5,4078028
4078,4078029,11,4,1997,14,4,1997,4,3,-9,-9,16,4,1,5,4078029
4078,4078030,14,4,1997,14,4,1997,1,-9,-9,-9,17,4,1,5,4078030
4079,4079001,8,3,1994,8,3,1994,1,0,1,15,17,4,1,5,4079001
4079,4079002,8,3,1994,8,3,1994,1,-9,1,19,17,4,1,5,4079002
4079,4079003,-9,7,1994,-9,7,1994,-9,-9,-9,-9,17,4,1,5,4079003
4079,4079004,-9,7,1994,-9,7,1994,-9,-9,1,5,16,4,1,5,4079004
4079,4079005,-9,12,1995,-9,12,1995,-9,-9,-9,-9,17,4,1,5,4079005
4079,4079006,27,12,1995,27,12,1995,1,1,-9,-9,17,4,1,5,4079006
4079,4079007,28,12,1995,-9,6,1996,-9,4,0,0,14,4,1,5,4079007
4079,4079008,1,1,1996,-9,7,1996,-9,10,0,0,14,4,1,5,4079008
4079,4079009,11,1,1996,-9,7,1996,-9,-9,0,0,14,4,1,5,4079009
4079,4079010,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,5,4079010
4079,4079011,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,5,4079011
4079,4079012,24,3,1996,24,3,1996,1,0,0,0,16,4,1,5,4079012
4079,4079013,24,3,1996,24,3,1996,1,-9,-9,-9,16,4,1,5,4079013
4081,4081001,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,5,4081001
4082,4082001,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,5,4082001
4082,4082002,-9,4,1996,-9,4,1996,-9,-9,0,0,16,4,1,5,4082002
4083,4083001,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,5,4083001
4083,4083002,22,3,1995,-9,3,1995,-9,-9,0,0,11,3,1,5,4083002
4084,4084001,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,5,4084001
4085,4085001,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,5,4085001
4086,4086001,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,5,4086001
4088,4088001,-9,2,1999,-9,2,1999,-9,153,0,0,7,3,1,5,4088001
4088,4088002,-9,7,1999,-9,8,1999,-9,0,0,0,7,3,1,5,4088008
4088,4088003,13,7,1999,-9,8,1999,-9,1,0,0,8,3,1,5,4088002
4088,4088004,14,7,1999,14,7,1999,1,1,0,0,1,2,1,5,4088003
4088,4088005,15,7,1999,-9,8,1999,-9,1,0,0,8,3,1,5,4088004
4088,4088006,16,7,1999,-9,8,1999,-9,0,0,0,7,3,1,5,4088005
4088,4088007,16,7,1999,-9,8,1999,-9,9,0,0,7,3,1,5,4088006
4088,4088008,25,7,1999,25,7,1999,1,5,0,0,12,3,1,5,4088007
4088,4088009,30,7,1999,30,7,1999,1,3,0,0,12,3,1,5,4088009
4088,4088010,2,8,1999,2,8,1999,1,30,0,0,7,3,1,5,4088010
4088,4088011,1,9,1999,14,9,1999,14,164,0,0,7,3,1,5,4088011
4088,4088012,12,2,2000,12,2,2000,1,0,0,0,7,3,1,5,4088012
4088,4088013,12,2,2000,12,2,2000,1,8,0,0,8,3,1,5,4088013
4088,4088014,20,2,2000,20,2,2000,1,1,0,0,7,3,1,5,4088014
4088,4088015,21,2,2000,21,2,2000,1,3,0,0,1,2,1,5,4088015
4088,4088016,24,2,2000,-9,3,2000,-9,9,0,0,7,3,1,5,4088016
4088,4088017,4,3,2000,-9,3,2000,-9,15,0,0,8,3,1,5,4088017
4088,4088018,19,3,2000,19,3,2000,1,22,0,0,7,3,1,5,4088018
4088,4088019,10,4,2000,-9,4,2000,-9,-9,0,0,7,3,1,5,4088019
4089,4089001,25,10,1997,25,10,1997,1,-9,-9,-9,17,4,1,5,4089001
4090,4090001,17,9,1997,17,9,1997,1,-9,0,0,16,4,1,5,4090001
4092,4092001,28,12,1995,28,12,1995,1,31,0,0,7,3,1,5,4092001
4092,4092002,28,1,1996,31,1,1996,4,0,0,0,7,3,1,5,4092002
4092,4092003,28,1,1996,31,1,1996,4,1,0,0,7,3,1,5,4092003
4092,4092004,29,1,1996,1,2,1996,4,1,0,0,8,3,1,5,4092004
4092,4092005,30,1,1996,30,1,1996,1,0,0,0,12,3,1,5,4092005
4092,4092006,30,1,1996,31,1,1996,2,-9,0,0,8,3,1,5,4092006
4092,4092007,-9,2,1996,-9,2,1996,-9,-9,0,0,11,3,1,5,4092007
4092,4092008,1,2,1996,1,2,1996,1,0,0,0,4,2,1,5,4092008
4092,4092009,1,2,1996,1,2,1996,1,40,0,0,4,2,1,5,4092009
4092,4092010,12,3,1996,12,3,1996,1,77,0,0,12,3,1,5,4092010
4092,4092011,28,5,1996,28,5,1996,1,-9,0,0,17,4,1,5,4092011
4092,4092012,-9,6,1996,-9,6,1996,-9,-9,0,0,12,3,1,5,4092012
4092,4092013,6,6,1996,6,6,1996,1,5,0,0,12,3,1,5,4092013
4092,4092014,11,6,1996,14,6,1996,4,28,0,0,8,3,1,5,4092014
4092,4092015,9,7,1996,9,7,1996,1,-9,0,0,12,3,1,5,4092015
4094,4094001,6,10,1994,6,10,1994,1,151,0,0,7,3,1,5,4094001
4094,4094002,6,3,1995,6,3,1995,1,170,0,0,3,2,1,5,4094002
4094,4094003,23,8,1995,23,8,1995,1,63,0,0,12,3,1,5,4094003
4094,4094004,25,10,1995,25,10,1995,1,20,0,0,12,3,1,5,4094004
4094,4094005,14,11,1995,14,11,1995,1,-9,0,0,12,3,1,5,4094005
4095,4095001,3,6,1996,3,6,1996,1,16,1,1,16,4,1,5,4095001
4095,4095002,19,6,1996,21,6,1996,3,30,0,0,12,3,1,5,4095002
4095,4095003,19,7,1996,19,7,1996,1,29,0,0,12,3,1,5,4095003
4095,4095004,17,8,1996,17,8,1996,1,22,0,0,4,2,2,5,4095004
4095,4095005,8,9,1996,8,9,1996,1,8,1,1,16,4,1,5,4095005
4095,4095006,16,9,1996,16,9,1996,1,20,0,0,4,2,1,5,4095006
4095,4095007,6,10,1996,6,10,1996,1,1,0,0,12,3,1,5,4095007
4095,4095008,7,10,1996,8,10,1996,2,0,0,0,7,3,1,5,4095008
4095,4095009,7,10,1996,8,10,1996,2,94,0,0,7,3,1,5,4095009
4095,4095010,24,1,1997,29,1,1997,6,1,0,0,7,3,1,5,4095013
4095,4095011,25,1,1997,29,1,1997,5,26,0,0,7,3,1,5,4095014
4095,4095012,20,2,1997,20,2,1997,1,27,0,0,12,3,1,5,4095015
4095,4095013,19,3,1997,19,3,1997,1,12,0,0,12,3,1,5,4095016
4095,4095014,31,3,1997,1,4,1997,2,64,0,0,12,3,1,5,4095017
4095,4095015,3,6,1997,3,6,1997,1,12,0,0,12,3,1,5,4095018
4095,4095016,15,6,1997,16,6,1997,2,1,0,0,12,3,1,5,4095019
4095,4095017,16,6,1997,20,6,1997,5,83,0,0,7,3,1,5,4095020
4095,4095018,7,9,1997,7,9,1997,1,3,0,0,4,2,1,5,4095021
4095,4095019,10,9,1997,10,9,1997,1,20,0,0,4,2,1,5,4095022
4095,4095020,30,9,1997,30,9,1997,1,5,0,0,12,3,1,5,4095023
4095,4095021,5,10,1997,5,10,1997,1,5,0,0,12,3,1,5,4095024
4095,4095022,10,10,1997,10,10,1997,1,2,0,0,12,3,1,5,4095025
4095,4095023,12,10,1997,16,10,1997,5,2,0,0,7,3,1,5,4095026
4095,4095024,14,10,1997,14,10,1997,1,1,0,0,12,3,1,5,4095027
4095,4095025,15,10,1997,-9,10,1997,-9,18,0,0,7,3,2,5,4095028
4095,4095026,2,11,1997,4,11,1997,3,61,0,0,7,3,1,5,4095029
4095,4095027,2,1,1998,22,1,1998,21,10,0,0,7,3,1,5,4095030
4095,4095028,12,1,1998,12,1,1998,1,11,0,0,12,3,1,5,4095031
4095,4095029,23,1,1998,23,1,1998,1,50,0,0,8,3,1,5,4095032
4095,4095030,14,3,1998,-9,3,1998,-9,11,0,0,15,4,1,5,4095033
4095,4095031,25,3,1998,25,3,1998,1,35,0,0,1,2,1,5,4095034
4095,4095032,29,4,1998,29,4,1998,1,48,0,0,12,3,1,5,4095035
4095,4095033,16,6,1998,17,6,1998,2,0,0,0,7,3,1,5,4095036
4095,4095034,16,6,1998,17,6,1998,2,1,0,0,7,3,1,5,4095037
4095,4095035,17,6,1998,19,6,1998,3,1,0,0,7,3,1,5,4095038
4095,4095036,18,6,1998,19,6,1998,2,0,0,0,7,3,1,5,4095039
4095,4095037,18,6,1998,19,6,1998,2,22,0,0,7,3,1,5,4095040
4095,4095038,10,7,1998,10,7,1998,1,8,0,0,12,3,1,5,4095041
4095,4095039,18,7,1998,20,7,1998,3,82,0,0,7,3,1,5,4095042
4095,4095040,8,10,1998,8,10,1998,1,12,0,0,12,3,1,5,4095043
4095,4095041,20,10,1998,25,10,1998,6,0,0,0,8,3,1,5,4095044
